,A,B,R_val,R_z_score,R_p_val
690,CD4_TRM,Endothelia_vascular_Cap_a,0.40778584399635015,110.45682483120684,0.0
992,CD8_TRM_EM,Muscle_pericyte_parenchyma,0.40776901045162695,110.45226513417921,0.0
1714,Endothelia_vascular_Cap_a,NKT,0.40776550006263534,110.45131427620402,0.0
894,CD8_EM_EMRA,Endothelia_vascular_Cap_a,0.4077605302451466,110.44996810328536,0.0
1803,Endothelia_vascular_arterial_pulmonary,Mast_cell,0.40771388274002474,110.43733270807017,0.0
63,AT1,NK_CD16hi,0.4075700075898553,110.39836129085742,0.0
1360,DC_activated,Megakaryocyte,0.4074909937324494,110.3769588318579,0.0
88,AT2,CD8_EM,0.40743248793698283,110.36111138522236,0.0
280,B_naive,Megakaryocyte,0.40736617449958057,110.34314908504216,0.0
694,CD4_TRM,Endothelia_vascular_venous_pulmonary,0.4073256708562823,110.33217787576972,0.0
466,B_plasmablast,CD8_TRM,0.4071872336904405,110.2946794436818,0.0
2928,Muscle_pericyte_parenchyma,gdT,0.4071293538639383,110.27900155306509,0.0
1689,Endothelia_vascular_Cap_a,MAIT,0.4070640470770451,110.26131192399544,0.0
715,CD4_TRM,Megakaryocyte,0.4070575609769738,110.25955503608489,0.0
1057,CD8_TRM,Muscle_pericyte_parenchyma,0.4069434854232493,110.22865542630004,0.0
460,B_plasmablast,CD4_EM_Effector,0.4067598892059024,110.1789247759655,0.0
2317,ILC,Muscle_pericyte_parenchyma,0.40669745348537756,110.16201283175077,0.0
1895,Endothelia_vascular_venous_pulmonary,MAIT,0.4066588884756518,110.15156673955163,0.0
784,CD4_naive_CM,Megakaryocyte,0.40663174506309085,110.1442144118269,0.0
143,AT2,NK_CD11d,0.4066189882893925,110.1407589884998,0.0
1822,Endothelia_vascular_arterial_pulmonary,Neuroendocrine,0.4062622715986352,110.04413524933511,0.0
645,CD4_EM_Effector,Megakaryocyte,0.40619162645840234,110.0249996221554,0.0
1335,DC_activated,Endothelia_vascular_Cap_a,0.40617187844532043,110.01965048398922,0.0
2738,Megakaryocyte,NK_CD16hi,0.4061551377573523,110.01511593904198,0.0
1744,Endothelia_vascular_Cap_g,Macro_interstitial,0.40591757808702084,109.95076822496833,0.0
1748,Endothelia_vascular_Cap_g,Macro_dividing,0.4058184150706788,109.92390796954973,0.0
64,AT1,NKT,0.40576595209685434,109.9096973401344,0.0
1307,DC_2,Muscle_pericyte_parenchyma,0.4056110977947226,109.86775200344175,0.0
2665,Macro_CCL,Megakaryocyte,0.4056010485233005,109.86502996041476,0.0
1218,DC_1,Endothelia_vascular_venous_pulmonary,0.4055987912968317,109.86441854618266,0.0
759,CD4_naive_CM,Endothelia_vascular_Cap_a,0.4054862514812505,109.83393492131142,0.0
11,AT1,CD8_EM_EMRA,0.4053878854706709,109.80729055059601,0.0
255,B_naive,Endothelia_vascular_Cap_a,0.40536362629056893,109.80071947402108,0.0
620,CD4_EM_Effector,Endothelia_vascular_Cap_a,0.40536093502885473,109.79999049279695,0.0
2837,Monocyte_CD16,Muscle_pericyte_parenchyma,0.4053534161374766,109.79795385302609,0.0
960,CD8_TRM_EM,Endothelia_vascular_Cap_a,0.40534273497575846,109.795060650071,0.0
1050,CD8_TRM,Megakaryocyte,0.4053024593959073,109.78415121627359,0.0
39,AT1,MAIT,0.4051584362645023,109.74513971542957,0.0
1025,CD8_TRM,Endothelia_vascular_Cap_a,0.4050454548485064,109.71453647439124,0.0
18,AT1,DC_activated,0.4050299173745638,109.71032784365315,0.0
8,AT1,CD4_TRM,0.40497391191007287,109.69515766089192,0.0
1934,Endothelia_vascular_venous_pulmonary,gdT,0.40484436371806326,109.6600669823834,0.0
464,B_plasmablast,CD8_EM_EMRA,0.4047975105907261,109.64737589034264,0.0
520,B_plasmablast,Neuroendocrine,0.4044596802227702,109.55586788356568,0.0
1426,DC_plasmacytoid,Muscle_pericyte_parenchyma,0.40444045754797836,109.55066104361886,0.0
1733,Endothelia_vascular_Cap_g,Erythrocyte,0.40444022891697473,109.55059911440996,0.0
516,B_plasmablast,NK_CD16hi,0.40441700732041297,109.54430908776611,0.0
1893,Endothelia_vascular_venous_pulmonary,ILC,0.40432389537070423,109.51908788288593,0.0
121,AT2,Macro_alveolar_metallothioneins,0.4041716217349764,109.47784157050008,0.0
2739,Megakaryocyte,NKT,0.4040668241550782,109.44945508260214,0.0
1511,Dividing_AT2,Endothelia_vascular_arterial_pulmonary,0.40397945955392656,109.42579066023946,0.0
1728,Endothelia_vascular_Cap_a,gdT,0.40390224288085347,109.40487500400162,0.0
1687,Endothelia_vascular_Cap_a,ILC,0.4038221537419835,109.38318128384608,0.0
9,AT1,CD4_naive_CM,0.4037757079605607,109.37060052946657,0.0
495,B_plasmablast,Macro_AW_CX3CR1,0.40361527067551906,109.3271429319282,0.0
1747,Endothelia_vascular_Cap_g,Macro_alv,0.4034668449422926,109.28693889969705,0.0
7,AT1,CD4_EM_Effector,0.40342909876829774,109.27671460527785,0.0
2389,MAIT,Megakaryocyte,0.4033147050521779,109.24572881494386,0.0
919,CD8_EM_EMRA,Megakaryocyte,0.4033016393179665,109.24218970357859,0.0
624,CD4_EM_Effector,Endothelia_vascular_venous_pulmonary,0.4032437953753973,109.22652153283167,0.0
2,AT1,B_naive,0.4032091767151588,109.2171443870917,0.0
859,CD8_EM,Muscle_pericyte_parenchyma,0.4030083409963016,109.16274407834076,0.0
1275,DC_2,Endothelia_vascular_Cap_a,0.4029815411707492,109.15548481792226,0.0
1517,Dividing_AT2,Fibro_alveolar,0.4029580705184691,109.14912732963337,0.0
12,AT1,CD8_TRM_EM,0.40272065907570703,109.08481976591538,0.0
1339,DC_activated,Endothelia_vascular_venous_pulmonary,0.4026466596256887,109.06477555788653,0.0
2915,Muscle_pericyte_parenchyma,NK_CD11d,0.4025033813899588,109.02596582670252,0.0
1703,Endothelia_vascular_Cap_a,Monocyte_CD16,0.4024304307344442,109.00620570531495,0.0
126,AT2,Mast_cell,0.4023572338140259,108.98637887822946,0.0
1394,DC_plasmacytoid,Endothelia_vascular_Cap_a,0.4023124706726034,108.97425390002388,0.0
964,CD8_TRM_EM,Endothelia_vascular_venous_pulmonary,0.4023083539222306,108.9731387971298,0.0
13,AT1,CD8_TRM,0.40211135205690074,108.91977696309235,0.0
78,AT1,gdT,0.40195421861565106,108.87721427669513,0.0
1909,Endothelia_vascular_venous_pulmonary,Monocyte_CD16,0.4019260118502373,108.86957391891363,0.0
144,AT2,NK_CD56bright,0.40144224768741815,108.73853687047551,0.0
259,B_naive,Endothelia_vascular_venous_pulmonary,0.4014006806311334,108.72727761485791,0.0
490,B_plasmablast,ILC,0.4013127680940662,108.70346477326406,0.0
492,B_plasmablast,MAIT,0.4011983567276985,108.67247420201292,0.0
120,AT2,Macro_AW_CX3CR1,0.40110503604812553,108.64719645853928,0.0
1715,Endothelia_vascular_Cap_a,NK_CD11d,0.40093322590873,108.60065829947654,0.0
985,CD8_TRM_EM,Megakaryocyte,0.4006404355160336,108.52135025680056,0.0
827,CD8_EM,Endothelia_vascular_Cap_a,0.4006271463654513,108.51775062871235,0.0
37,AT1,ILC,0.4005649757470049,108.5009104926152,0.0
19,AT1,DC_plasmacytoid,0.40049062059333057,108.48076993524761,0.0
17,AT1,DC_2,0.40037338609487355,108.44901466308481,0.0
1755,Endothelia_vascular_Cap_g,Monocyte_CD14,0.40036004743418474,108.44540162420944,0.0
2753,Megakaryocyte,gdT,0.40031222250392956,108.43244730021429,0.0
2740,Megakaryocyte,NK_CD11d,0.4002063753238438,108.40377650743974,0.0
145,AT2,Neuroendocrine,0.39948447178021773,108.20823471893165,0.0
53,AT1,Monocyte_CD16,0.3992165360428484,108.13565904901975,0.0
531,B_plasmablast,gdT,0.3990182954596517,108.08196168385867,0.0
2310,ILC,Megakaryocyte,0.3989888964554532,108.07399838472807,0.0
1029,CD8_TRM,Endothelia_vascular_venous_pulmonary,0.39891195811622876,108.05315812069331,0.0
10,AT1,CD8_EM,0.39884276871829094,108.03441680997665,0.0
506,B_plasmablast,Monocyte_CD16,0.39848232170166614,107.93678263860357,0.0
1398,DC_plasmacytoid,Endothelia_vascular_venous_pulmonary,0.39826257639451385,107.87726029554788,0.0
831,CD8_EM,Endothelia_vascular_venous_pulmonary,0.39825679730267366,107.87569491473717,0.0
465,B_plasmablast,CD8_TRM_EM,0.3973898686252228,107.640870213301,0.0
1749,Endothelia_vascular_Cap_g,Macro_int,0.3973394328356252,107.62720868664718,0.0
852,CD8_EM,Megakaryocyte,0.39728211344217296,107.61168260035654,0.0
65,AT1,NK_CD11d,0.3970287105443495,107.54304343617592,0.0
518,B_plasmablast,NK_CD11d,0.3968771018202409,107.50197722819372,0.0
1921,Endothelia_vascular_venous_pulmonary,NK_CD11d,0.39687037818697235,107.50015599973985,0.0
1754,Endothelia_vascular_Cap_g,Macrophage_intermediate,0.3965007353742742,107.40003096594226,0.0
2542,Macro_alveolar_metallothioneins,Muscle_pericyte_parenchyma,0.39642610106418685,107.37981479356382,0.0
2741,Megakaryocyte,NK_CD56bright,0.3963062213008988,107.34734299933834,0.0
519,B_plasmablast,NK_CD56bright,0.39592742986999135,107.24473988216961,0.0
1787,Endothelia_vascular_arterial_pulmonary,Fibro_alveolar,0.39592188765005276,107.24323866277726,0.0
2500,Macro_AW_CX3CR1,Megakaryocyte,0.39581761933359066,107.21499553630179,0.0
2728,Megakaryocyte,Monocyte_CD16,0.395389131745804,107.09893123656379,0.0
2226,Fibro_peribronchial,Mast_cell,0.3953869746565842,107.0983469464772,0.0
1766,Endothelia_vascular_Cap_g,NK_CD16hi,0.3951466869550358,107.03326029143564,0.0
180,B_memory,Endothelia_vascular_Cap_g,0.3949643969850671,106.98388346392247,0.0
2916,Muscle_pericyte_parenchyma,NK_CD56bright,0.3949267351685048,106.97368201937482,0.0
99,AT2,Dividing_AT2,0.3946720576493479,106.90469759890972,0.0
2695,Mast_cell,Megakaryocyte,0.3943148108393869,106.80793026652111,0.0
1899,Endothelia_vascular_venous_pulmonary,Macro_alveolar_metallothioneins,0.3938722916669828,106.68806523581854,0.0
1750,Endothelia_vascular_Cap_g,Macro_CCL,0.3935373524881504,106.59734036454094,0.0
1716,Endothelia_vascular_Cap_a,NK_CD56bright,0.39350848451611836,106.58952090592824,0.0
2742,Megakaryocyte,Neuroendocrine,0.39349276743172895,106.58526362416426,0.0
1286,DC_2,Fibro_peribronchial,0.393344933433494,106.54521987500635,0.0
1780,Endothelia_vascular_Cap_g,T_reg,0.3928960910020556,106.42364206509431,0.0
463,B_plasmablast,CD8_EM,0.39217740487841646,106.22897177813816,0.0
1693,Endothelia_vascular_Cap_a,Macro_alveolar_metallothioneins,0.392067709878564,106.19925872761924,0.0
2507,Macro_AW_CX3CR1,Muscle_pericyte_parenchyma,0.3918405322083223,106.13772318268337,0.0
1279,DC_2,Endothelia_vascular_venous_pulmonary,0.39168793381046546,106.09638890208058,0.0
895,CD8_EM_EMRA,Endothelia_vascular_Cap_g,0.3912585095878173,105.98007089634875,0.0
1767,Endothelia_vascular_Cap_g,NKT,0.39094603567350295,105.89543118428936,0.0
691,CD4_TRM,Endothelia_vascular_Cap_g,0.3906272818610634,105.80909043817648,0.0
1742,Endothelia_vascular_Cap_g,MAIT,0.3905073319937085,105.77659965488421,0.0
2702,Mast_cell,Muscle_pericyte_parenchyma,0.39030231214632877,105.72106599254073,0.0
66,AT1,NK_CD56bright,0.39016167905648325,105.68297275120035,0.0
1215,DC_1,Endothelia_vascular_Cap_g,0.39014178602332383,105.67758433149085,0.0
1692,Endothelia_vascular_Cap_a,Macro_AW_CX3CR1,0.3898632724003562,105.60214343299434,0.0
2535,Macro_alveolar_metallothioneins,Megakaryocyte,0.3898161378293293,105.5893761063888,0.0
43,AT1,Macro_alveolar_metallothioneins,0.3892266379264123,105.42969845089105,0.0
1541,Dividing_AT2,Muscle_pericyte_parenchyma,0.3891341241759784,105.40463928006253,0.0
961,CD8_TRM_EM,Endothelia_vascular_Cap_g,0.38899415229724893,105.36672514077166,0.0
1336,DC_activated,Endothelia_vascular_Cap_g,0.3880751110313033,105.11778471868553,0.0
1740,Endothelia_vascular_Cap_g,ILC,0.3876663835882887,105.00707284322087,0.0
621,CD4_EM_Effector,Endothelia_vascular_Cap_g,0.38753944568021115,104.97268921150979,0.0
1781,Endothelia_vascular_Cap_g,gdT,0.38750772512853715,104.964097075536,0.0
2917,Muscle_pericyte_parenchyma,Neuroendocrine,0.3874455460008638,104.9472546345472,0.0
256,B_naive,Endothelia_vascular_Cap_g,0.3872684262924578,104.89927827417671,0.0
1783,Endothelia_vascular_arterial_pulmonary,Endothelia_vascular_venous_pulmonary,0.38720155543553036,104.88116498594297,0.0
1026,CD8_TRM,Endothelia_vascular_Cap_g,0.38719775955019586,104.88013679566211,0.0
1509,Dividing_AT2,Endothelia_vascular_Cap_a,0.3869496923662961,104.81294291465375,0.0
760,CD4_naive_CM,Endothelia_vascular_Cap_g,0.3868556918811118,104.78748103244543,0.0
1756,Endothelia_vascular_Cap_g,Monocyte_CD16,0.3866508766192632,104.73200278612119,0.0
1698,Endothelia_vascular_Cap_a,Mast_cell,0.38644833072636153,104.67713924305832,0.0
42,AT1,Macro_AW_CX3CR1,0.38612946111628005,104.59076713087417,0.0
1922,Endothelia_vascular_venous_pulmonary,NK_CD56bright,0.38579257436107756,104.49951472019046,0.0
1811,Endothelia_vascular_arterial_pulmonary,Muscle_pericyte_parenchyma,0.38577614762797413,104.49506521609985,0.0
48,AT1,Mast_cell,0.38577309361196205,104.49423797573179,0.0
792,CD4_naive_CM,Muscle_perivascular_immune_recruiting,0.38549271402378693,104.41829164381944,0.0
1676,Endothelia_vascular_Cap_a,Endothelia_vascular_arterial_pulmonary,0.3853691097860922,104.3848110023689,0.0
21,AT1,Dividing_AT2,0.385305254230849,104.36751446796528,0.0
1534,Dividing_AT2,Megakaryocyte,0.3850120995752572,104.28810775751202,0.0
110,AT2,Fibro_alveolar,0.38485371154772713,104.24520524171893,0.0
828,CD8_EM,Endothelia_vascular_Cap_g,0.3845820265551402,104.17161401221144,0.0
1768,Endothelia_vascular_Cap_g,NK_CD11d,0.38421508653396386,104.07222108271338,0.0
1717,Endothelia_vascular_Cap_a,Neuroendocrine,0.38398202374688933,104.00909143800999,0.0
1276,DC_2,Endothelia_vascular_Cap_g,0.38357203982583526,103.89803922072929,0.0
1395,DC_plasmacytoid,Endothelia_vascular_Cap_g,0.3834884720564065,103.8754032449954,0.0
1513,Dividing_AT2,Endothelia_vascular_venous_pulmonary,0.3834577130521184,103.86707156306318,0.0
104,AT2,Endothelia_vascular_arterial_pulmonary,0.3826298622676275,103.64283187834842,0.0
2102,Fibro_alveolar,Muscle_pericyte_parenchyma,0.38245268456017156,103.59483980779328,0.0
67,AT1,Neuroendocrine,0.38238462615291385,103.57640484817064,0.0
1898,Endothelia_vascular_venous_pulmonary,Macro_AW_CX3CR1,0.381286822929799,103.27904323030188,0.0
1923,Endothelia_vascular_venous_pulmonary,Neuroendocrine,0.38087251787914145,103.1668205499884,0.0
1888,Endothelia_vascular_venous_pulmonary,Fibro_alveolar,0.38087101227357906,103.16641272707764,0.0
26,AT1,Endothelia_vascular_arterial_pulmonary,0.3801034828550398,102.95851227201146,0.0
1904,Endothelia_vascular_venous_pulmonary,Mast_cell,0.379798022692277,102.8757723726551,0.0
2642,Macro_int,Muscle_perivascular_immune_recruiting,0.37946482236937507,102.78551850474298,0.0
1682,Endothelia_vascular_Cap_a,Fibro_alveolar,0.3793851783442367,102.76394535240559,0.0
474,B_plasmablast,Dividing_AT2,0.37932591883741174,102.74789374820864,0.0
212,B_memory,Muscle_perivascular_immune_recruiting,0.3788121116040161,102.6087189425803,0.0
32,AT1,Fibro_alveolar,0.37762482804154457,102.28711981299877,0.0
1804,Endothelia_vascular_arterial_pulmonary,Megakaryocyte,0.37747916544105625,102.24766422967367,0.0
1706,Endothelia_vascular_Cap_a,Muscle_pericyte_parenchyma,0.377454087568438,102.2408713941113,0.0
2222,Fibro_peribronchial,Macro_alv,0.3773417038856917,102.2104300608925,0.0
2220,Fibro_peribronchial,Macro_AW_CX3CR1,0.37725876099168953,102.18796334497122,0.0
1769,Endothelia_vascular_Cap_g,NK_CD56bright,0.3759679377315227,101.83831844965314,0.0
2010,Erythrocyte,Muscle_perivascular_immune_recruiting,0.37576247521164974,101.782664880749,0.0
2218,Fibro_peribronchial,Macro_CHIT1,0.37529861271492354,101.65701859042042,0.0
1912,Endothelia_vascular_venous_pulmonary,Muscle_pericyte_parenchyma,0.37527537321309273,101.6507237137819,0.0
2577,Macro_alv,Muscle_perivascular_immune_recruiting,0.37463607120883585,101.47755617857175,0.0
2095,Fibro_alveolar,Megakaryocyte,0.3740638797923492,101.32256686741421,0.0
1678,Endothelia_vascular_Cap_a,Endothelia_vascular_venous_pulmonary,0.37395735200870134,101.29371171976433,0.0
1746,Endothelia_vascular_Cap_g,Macro_alveolar_metallothioneins,0.37373070188347657,101.23231907078323,0.0
2610,Macro_dividing,Muscle_perivascular_immune_recruiting,0.3734542164930902,101.15742755901569,0.0
1225,DC_1,Fibro_peribronchial,0.3734013333373734,101.14310311506176,0.0
2787,Macrophage_intermediate,Muscle_perivascular_immune_recruiting,0.37286070094369467,100.99666218660425,0.0
2813,Monocyte_CD14,Muscle_perivascular_immune_recruiting,0.372821244832754,100.98597472209596,0.0
56,AT1,Muscle_pericyte_parenchyma,0.3728187549390726,100.98530028536831,0.0
2435,Macro_CHIT1,Muscle_perivascular_immune_recruiting,0.37273437162903833,100.96244340440404,0.0
134,AT2,Muscle_pericyte_parenchyma,0.3726180102549999,100.93092463518116,0.0
2935,Muscle_perivascular_immune_recruiting,NKT,0.3725524065247252,100.91315457315005,0.0
24,AT1,Endothelia_vascular_Cap_a,0.3719078061741968,100.73855187653194,0.0
1729,Endothelia_vascular_Cap_g,Endothelia_vascular_arterial_pulmonary,0.37190619985934503,100.73811677452726,0.0
1745,Endothelia_vascular_Cap_g,Macro_AW_CX3CR1,0.3715595735588695,100.6442262162423,0.0
485,B_plasmablast,Fibro_alveolar,0.37139430485810654,100.59945993462902,0.0
2472,Macro_interstitial,Muscle_perivascular_immune_recruiting,0.37138823727427495,100.59781641008225,0.0
1247,DC_1,Muscle_perivascular_immune_recruiting,0.371329069454114,100.58178964102348,0.0
1510,Dividing_AT2,Endothelia_vascular_Cap_g,0.371036716643419,100.50260012604821,0.0
0,AT1,AT2,0.36969738971031774,100.13981705591642,0.0
2948,Muscle_perivascular_immune_recruiting,T_reg,0.3696840200643921,100.13619562407958,0.0
102,AT2,Endothelia_vascular_Cap_a,0.3695426977548275,100.0979156940081,0.0
2934,Muscle_perivascular_immune_recruiting,NK_CD16hi,0.3684918114724805,99.81326245330423,0.0
28,AT1,Endothelia_vascular_venous_pulmonary,0.36783728081151784,99.63596993658496,0.0
1675,Endothelia_vascular_Cap_a,Endothelia_vascular_Cap_g,0.36763471262469855,99.58110035477556,0.0
723,CD4_TRM,Muscle_perivascular_immune_recruiting,0.3673487045177537,99.50362942773329,0.0
106,AT2,Endothelia_vascular_venous_pulmonary,0.36708362492327035,99.43182740035728,0.0
2223,Fibro_peribronchial,Macro_dividing,0.3670713784154316,99.42851019258497,0.0
927,CD8_EM_EMRA,Muscle_perivascular_immune_recruiting,0.36651953731706216,99.27903316577137,0.0
1759,Endothelia_vascular_Cap_g,Muscle_pericyte_parenchyma,0.3665011189625501,99.27404419180876,0.0
2673,Macro_CCL,Muscle_perivascular_immune_recruiting,0.3664028880012536,99.24743640185069,0.0
1751,Endothelia_vascular_Cap_g,Mast_cell,0.3661720148346218,99.18489985895613,0.0
2244,Fibro_peribronchial,NK_CD56bright,0.36577840633745834,99.07828324765549,0.0
479,B_plasmablast,Endothelia_vascular_arterial_pulmonary,0.3654836523153336,98.9984433172865,0.0
1770,Endothelia_vascular_Cap_g,Neuroendocrine,0.36534758360991176,98.96158642933646,0.0
1735,Endothelia_vascular_Cap_g,Fibro_alveolar,0.3643321212341572,98.68652845120222,0.0
1036,CD8_TRM,Fibro_peribronchial,0.36419528554193104,98.64946380977484,0.0
2397,MAIT,Muscle_perivascular_immune_recruiting,0.3637135814417221,98.51898476985572,0.0
127,AT2,Megakaryocyte,0.3637032778239094,98.51619383210095,0.0
2543,Macro_alveolar_metallothioneins,Muscle_perivascular_immune_recruiting,0.36368392263444055,98.51095109794475,0.0
2949,Muscle_perivascular_immune_recruiting,gdT,0.36368063376849047,98.51006024384698,0.0
653,CD4_EM_Effector,Muscle_perivascular_immune_recruiting,0.36359307940610247,98.48634442091718,0.0
1731,Endothelia_vascular_Cap_g,Endothelia_vascular_venous_pulmonary,0.36342253653292445,98.44014952586092,0.0
1368,DC_activated,Muscle_perivascular_immune_recruiting,0.36305088948317266,98.33948160499548,0.0
2318,ILC,Muscle_perivascular_immune_recruiting,0.3629601202490779,98.31489497076561,0.0
288,B_naive,Muscle_perivascular_immune_recruiting,0.3620588291229045,98.07076252352314,0.0
1405,DC_plasmacytoid,Fibro_peribronchial,0.36129102698419835,97.86278819683011,0.0
2838,Monocyte_CD16,Muscle_perivascular_immune_recruiting,0.3607493327799865,97.7160596560835,0.0
2245,Fibro_peribronchial,Neuroendocrine,0.36042081799971076,97.62707495964636,0.0
25,AT1,Endothelia_vascular_Cap_g,0.3602781783589425,97.58843820448115,0.0
1699,Endothelia_vascular_Cap_a,Megakaryocyte,0.3596615028873621,97.42139951114517,0.0
83,AT2,B_plasmablast,0.35953164446888813,97.38622480169066,0.0
49,AT1,Megakaryocyte,0.3594051503639338,97.35196138279363,0.0
510,B_plasmablast,Muscle_perivascular_immune_recruiting,0.35910716233595114,97.27124545826298,0.0
1905,Endothelia_vascular_venous_pulmonary,Megakaryocyte,0.358871263834849,97.20734770458222,0.0
2731,Megakaryocyte,Muscle_pericyte_parenchyma,0.35884893497329134,97.20129949279148,0.0
1427,DC_plasmacytoid,Muscle_perivascular_immune_recruiting,0.3581687732238657,97.0170642911059,0.0
993,CD8_TRM_EM,Muscle_perivascular_immune_recruiting,0.35711989846546127,96.73295591126721,0.0
1058,CD8_TRM,Muscle_perivascular_immune_recruiting,0.35543877279950514,96.27758992459155,0.0
103,AT2,Endothelia_vascular_Cap_g,0.3551822422132397,96.20810356441466,0.0
266,B_naive,Fibro_peribronchial,0.35455854722238056,96.03916349607319,0.0
860,CD8_EM,Muscle_perivascular_immune_recruiting,0.3534120353804468,95.72860818976267,0.0
758,CD4_naive_CM,Endothelia_Lymphatic,0.3532679695859343,95.68958513277597,0.0
2936,Muscle_perivascular_immune_recruiting,NK_CD11d,0.3526584339336717,95.5244804000797,0.0
476,B_plasmablast,Endothelia_Lymphatic,0.35210355452771036,95.37418038783291,0.0
1308,DC_2,Muscle_perivascular_immune_recruiting,0.3515644849706845,95.22816278445389,0.0
2224,Fibro_peribronchial,Macro_int,0.35064224674614647,94.97835640318736,0.0
481,B_plasmablast,Endothelia_vascular_venous_pulmonary,0.35058234458305865,94.96213072288822,0.0
424,B_plasma_IgG,Macro_alv,0.3501777301553428,94.8525329385993,0.0
2938,Muscle_perivascular_immune_recruiting,Neuroendocrine,0.349494393606339,94.66743777993864,0.0
2219,Fibro_peribronchial,Macro_interstitial,0.3491912456747344,94.58532419391751,0.0
420,B_plasma_IgG,Macro_CHIT1,0.3488627137308908,94.49633484839008,0.0
2255,Fibro_peribronchial,T_reg,0.3480003156607618,94.26273735115115,0.0
2243,Fibro_peribronchial,NK_CD11d,0.3472344415211737,94.05528526098004,0.0
2703,Mast_cell,Muscle_perivascular_immune_recruiting,0.3470541591859124,94.00645224085615,0.0
1913,Endothelia_vascular_venous_pulmonary,Muscle_perivascular_immune_recruiting,0.3465155794493493,93.86056731499363,0.0
1346,DC_activated,Fibro_peribronchial,0.3459277106744863,93.70133148264492,0.0
509,B_plasmablast,Muscle_pericyte_parenchyma,0.34509023648303444,93.4744851086774,0.0
1752,Endothelia_vascular_Cap_g,Megakaryocyte,0.3450232578770306,93.45634263448481,0.0
190,B_memory,Fibro_peribronchial,0.34430163722052964,93.26087747152438,0.0
425,B_plasma_IgG,Macro_dividing,0.3441463463000724,93.21881386816159,0.0
2508,Macro_AW_CX3CR1,Muscle_perivascular_immune_recruiting,0.3439698316407893,93.17100139725899,0.0
701,CD4_TRM,Fibro_peribronchial,0.34358386865599594,93.06645572351796,0.0
1988,Erythrocyte,Fibro_peribronchial,0.34323662430984553,92.97239775539313,0.0
2103,Fibro_alveolar,Muscle_perivascular_immune_recruiting,0.34246598843387654,92.7636558551684,0.0
1542,Dividing_AT2,Muscle_perivascular_immune_recruiting,0.3423789036626524,92.7400672302512,0.0
2937,Muscle_perivascular_immune_recruiting,NK_CD56bright,0.34217070382156767,92.68367220400113,0.0
631,CD4_EM_Effector,Fibro_peribronchial,0.34187085434582215,92.60245206969346,0.0
2241,Fibro_peribronchial,NK_CD16hi,0.34078432865853453,92.30814519444937,0.0
2229,Fibro_peribronchial,Macrophage_intermediate,0.34057825519659163,92.2523261398566,0.0
1642,Endothelia_Lymphatic,Macro_int,0.34037313228491584,92.19676456051928,0.0
178,B_memory,Endothelia_Lymphatic,0.34000394325465055,92.09676244262826,0.0
770,CD4_naive_CM,Fibro_peribronchial,0.3394345083828822,91.94251979588189,0.0
396,B_plasma_IgG,DC_1,0.3393566218400026,91.92142269221775,0.0
1812,Endothelia_vascular_arterial_pulmonary,Muscle_perivascular_immune_recruiting,0.3387514314775936,91.75749496683369,0.0
2221,Fibro_peribronchial,Macro_alveolar_metallothioneins,0.33869805387539115,91.74303659231384,0.0
488,B_plasmablast,Fibro_peribronchial,0.33866510464547883,91.7341116446475,0.0
477,B_plasmablast,Endothelia_vascular_Cap_a,0.3380732551026526,91.57379754291775,0.0
397,B_plasma_IgG,DC_2,0.3377909705392371,91.49733521095405,0.0
502,B_plasmablast,Megakaryocyte,0.3377611202489793,91.48924967210883,0.0
971,CD8_TRM_EM,Fibro_peribronchial,0.3376566687635773,91.46095693071952,0.0
1213,DC_1,Endothelia_Lymphatic,0.33669605590820495,91.20075602512502,0.0
1640,Endothelia_Lymphatic,Macro_alv,0.3351412224661769,90.77959877389553,0.0
2225,Fibro_peribronchial,Macro_CCL,0.3336937120461599,90.38751207628424,0.0
2230,Fibro_peribronchial,Monocyte_CD14,0.33365225922281955,90.37628376290878,0.0
1626,Endothelia_Lymphatic,Erythrocyte,0.3316422502990108,89.83183327038925,0.0
426,B_plasma_IgG,Macro_int,0.33124447594371914,89.72408825439211,0.0
2215,Fibro_peribronchial,ILC,0.3303615200113206,89.48492225538922,0.0
1660,Endothelia_Lymphatic,NKT,0.3302814356646458,89.46322983329412,0.0
1641,Endothelia_Lymphatic,Macro_dividing,0.32972809137546033,89.31334563765132,0.0
5,AT1,B_plasmablast,0.3293610815356294,89.21393379639599,0.0
838,CD8_EM,Fibro_peribronchial,0.32878698792172345,89.05842923761467,0.0
421,B_plasma_IgG,Macro_interstitial,0.3284262890308117,88.96072684113177,0.0
422,B_plasma_IgG,Macro_AW_CX3CR1,0.32842514224583597,88.96041621184179,0.0
159,B_memory,B_plasma_IgG,0.32828992802428764,88.923790777673,0.0
905,CD8_EM_EMRA,Fibro_peribronchial,0.3282247406629047,88.90613349735419,0.0
1673,Endothelia_Lymphatic,T_reg,0.3281584592197697,88.88817986345123,0.0
1647,Endothelia_Lymphatic,Macrophage_intermediate,0.3275070631949672,88.71173642465448,0.0
399,B_plasma_IgG,DC_plasmacytoid,0.3274679957408635,88.70115423550283,0.0
1639,Endothelia_Lymphatic,Macro_alveolar_metallothioneins,0.3271620587914126,88.61828518908443,0.0
2217,Fibro_peribronchial,MAIT,0.3270922792683798,88.5993840313667,0.0
