,A,B,R_val,R_z_score,R_p_val
2088,Fibro_alveolar,Macro_AW_CX3CR1,0.3330908085996789,90.22420380710685,0.0
2916,Muscle_pericyte_parenchyma,NK_CD56bright,0.3330793628696267,90.22110350576473,0.0
2507,Macro_AW_CX3CR1,Muscle_pericyte_parenchyma,0.3325327933934431,90.07305440161429,0.0
1754,Endothelia_vascular_Cap_g,Macrophage_intermediate,0.33209934814344516,89.95564722145387,0.0
169,B_memory,Chondrocyte,0.3320366372659398,89.93866074555335,0.0
982,CD8_TRM_EM,Macro_int,0.3319242834930835,89.90822751401718,0.0
2112,Fibro_alveolar,NK_CD56bright,0.33186750230334944,89.89284721080043,0.0
1216,DC_1,Endothelia_vascular_arterial_pulmonary,0.331810411434492,89.87738302489578,0.0
1281,DC_2,Erythrocyte,0.3317953205924308,89.87329537319658,0.0
199,B_memory,Macro_alv,0.33165347153094066,89.83487276199476,0.0
1716,Endothelia_vascular_Cap_a,NK_CD56bright,0.3312874963237524,89.7357411713618,0.0
2305,ILC,Macro_alv,0.3311244551004676,89.69157824588076,0.0
2137,Fibro_immune_recruiting,Macro_int,0.330946795811474,89.6434557294842,0.0
1413,DC_plasmacytoid,Macro_alveolar_metallothioneins,0.33089300375506064,89.62888509188106,0.0
1188,Ciliated,Myoepithelial,0.33084087545512697,89.6147651154785,0.0
1769,Endothelia_vascular_Cap_g,NK_CD56bright,0.3306305336121193,89.55778988583326,0.0
126,AT2,Mast_cell,0.3306200631540993,89.55495375612341,0.0
426,B_plasma_IgG,Macro_int,0.33059292827786757,89.54760374063152,0.0
680,CD4_TRM,Chondrocyte,0.3305212754982087,89.52819517447364,0.0
2583,Macro_alv,NK_CD16hi,0.33039486287656894,89.49395382693672,0.0
1357,DC_activated,Macro_int,0.3303720665651198,89.48777899713915,0.0
950,CD8_TRM_EM,Chondrocyte,0.33018281079106876,89.43651534443904,0.0
51,AT1,Macrophage_intermediate,0.33015369608375755,89.42862905271795,0.0
2995,Myoepithelial,Neuroendocrine,0.32999041578013416,89.38440136761989,0.0
240,B_naive,CD4_naive_CM,0.3299376864549164,89.37011859168543,0.0
1118,Chondrocyte,Monocyte_CD16,0.32947369143847177,89.2444364057819,0.0
66,AT1,NK_CD56bright,0.3293671645653528,89.21558150476669,0.0
2094,Fibro_alveolar,Mast_cell,0.3293484745521917,89.21051894671024,0.0
640,CD4_EM_Effector,Macro_alv,0.32890306745839043,89.08987166563635,0.0
1215,DC_1,Endothelia_vascular_Cap_g,0.3286607592108997,89.02423770594334,0.0
2541,Macro_alveolar_metallothioneins,Muscle_pericyte_airway,0.32828700313295645,88.92299851326712,0.0
2242,Fibro_peribronchial,NKT,0.32808244468438746,88.86758982987611,0.0
16,AT1,DC_1,0.3280470956955874,88.85801486026563,0.0
1515,Dividing_AT2,Erythrocyte,0.32787162925581237,88.81048632025541,0.0
715,CD4_TRM,Megakaryocyte,0.32779687638375443,88.79023803303284,0.0
1701,Endothelia_vascular_Cap_a,Macrophage_intermediate,0.32767795032982994,88.75802456976626,0.0
1041,CD8_TRM,Macro_CHIT1,0.3275640134362172,88.72716251880281,0.0
1097,Chondrocyte,Fibro_alveolar,0.3272579663173674,88.64426363083359,0.0
1921,Endothelia_vascular_venous_pulmonary,NK_CD11d,0.3272446416040384,88.64065436987522,0.0
2796,Macrophage_intermediate,NK_CD56bright,0.32713239092763235,88.61024906404249,0.0
1534,Dividing_AT2,Megakaryocyte,0.32684273185356383,88.53178920067009,0.0
2597,Macro_alv,T_reg,0.326836241445616,88.53003114588635,0.0
2215,Fibro_peribronchial,ILC,0.32681214095393224,88.52350305319395,0.0
847,CD8_EM,Macro_alv,0.3267085947471183,88.49545552433445,0.0
1291,DC_2,Macro_CHIT1,0.3261188849862803,88.33572102468683,0.0
1112,Chondrocyte,Macro_CCL,0.32581082919888305,88.25227804929241,0.0
1488,Deuterosomal,Myoepithelial,0.3257228491589677,88.22844692322307,0.0
1214,DC_1,Endothelia_vascular_Cap_a,0.3257046657498625,88.2235215888498,0.0
212,B_memory,Muscle_perivascular_immune_recruiting,0.3255849571587568,88.19109615998016,0.0
3094,Neuroendocrine,SMG_Basal,0.32548758326685995,88.16472052414402,0.0
120,AT2,Macro_AW_CX3CR1,0.324902122806591,88.00613703122093,0.0
985,CD8_TRM_EM,Megakaryocyte,0.3248815180785183,88.00055583493143,0.0
852,CD8_EM,Megakaryocyte,0.3244510585533626,87.88395739713116,0.0
980,CD8_TRM_EM,Macro_alv,0.324423365618657,87.87645622051387,0.0
1437,DC_plasmacytoid,Neuroendocrine,0.32418128403304625,87.81088365665386,0.0
2702,Mast_cell,Muscle_pericyte_parenchyma,0.3238203143159992,87.71310790157985,0.0
2752,Megakaryocyte,T_reg,0.3236840809742939,87.67620641865086,0.0
1870,Endothelia_vascular_arterial_systemic,NKT,0.3236189033573839,87.65855177781441,0.0
2742,Megakaryocyte,Neuroendocrine,0.32348504061193617,87.62229241755698,0.0
1121,Chondrocyte,Muscle_pericyte_parenchyma,0.32331930410913845,87.57739942255192,0.0
1797,Endothelia_vascular_arterial_pulmonary,Macro_AW_CX3CR1,0.3229104138166203,87.46664343609284,0.0
1538,Dividing_AT2,Monocyte_CD16,0.322680616064323,87.40439819034485,0.0
710,CD4_TRM,Macro_alv,0.3225296215694715,87.36349835845064,0.0
897,CD8_EM_EMRA,Endothelia_vascular_arterial_systemic,0.3225235469225782,87.36185292073453,0.0
2571,Macro_alv,Macrophage_intermediate,0.3224663917094355,87.34637130591332,0.0
1745,Endothelia_vascular_Cap_g,Macro_AW_CX3CR1,0.3220773092094774,87.24098065006912,0.0
1997,Erythrocyte,Macro_alv,0.3220481616649461,87.23308546374042,0.0
1996,Erythrocyte,Macro_alveolar_metallothioneins,0.3219416830771117,87.20424364174524,0.0
1360,DC_activated,Megakaryocyte,0.321934246116384,87.2022291945042,0.0
1601,Dividing_Basal,Myoepithelial,0.32184641623922133,87.178438742973,0.0
2813,Monocyte_CD14,Muscle_perivascular_immune_recruiting,0.3217004211970323,87.13889311126773,0.0
2273,Fibro_perichondrial,Monocyte_CD16,0.32153218351983764,87.09332262393109,0.0
245,B_naive,Chondrocyte,0.32150202921994214,87.08515473808978,0.0
1731,Endothelia_vascular_Cap_g,Endothelia_vascular_venous_pulmonary,0.321256147301979,87.01855277938652,0.0
2220,Fibro_peribronchial,Macro_AW_CX3CR1,0.321134662430876,86.98564621010605,0.0
42,AT1,Macro_AW_CX3CR1,0.3210901705550813,86.97359470953677,0.0
812,CD4_naive_CM,T_reg,0.3208576929449567,86.91062357153193,0.0
1999,Erythrocyte,Macro_int,0.3207243452477297,86.87450372222598,0.0
21,AT1,Dividing_AT2,0.32045967058639147,86.80281137896515,0.0
499,B_plasmablast,Macro_int,0.320404383196648,86.7878357008876,0.0
1416,DC_plasmacytoid,Macro_int,0.32039456261866534,86.78517560398149,0.0
1509,Dividing_AT2,Endothelia_vascular_Cap_a,0.32033099523631114,86.76795712687874,0.0
1692,Endothelia_vascular_Cap_a,Macro_AW_CX3CR1,0.32025784725130246,86.74814355491245,0.0
645,CD4_EM_Effector,Megakaryocyte,0.3202228257368005,86.73865728816332,0.0
1300,DC_2,Megakaryocyte,0.3201461081383537,86.7178768161144,0.0
1541,Dividing_AT2,Muscle_pericyte_parenchyma,0.32005623616009005,86.69353322129263,0.0
1517,Dividing_AT2,Fibro_alveolar,0.3200478297236709,86.69125617247234,0.0
1510,Dividing_AT2,Endothelia_vascular_Cap_g,0.3196305152974957,86.57821834354765,0.0
1083,Chondrocyte,DC_activated,0.3195907788299093,86.56745493892187,0.0
1884,Endothelia_vascular_arterial_systemic,gdT,0.319293566227416,86.48694905365252,0.0
2536,Macro_alveolar_metallothioneins,Mesothelia,0.31917829238624784,86.45572486412021,0.0
1845,Endothelia_vascular_arterial_systemic,MAIT,0.3190397701760004,86.41820339608056,0.0
3070,NK_CD11d,Neuroendocrine,0.31894271260680673,86.39191344247672,0.0
1355,DC_activated,Macro_alv,0.3184742203041869,86.26501307806457,0.0
1803,Endothelia_vascular_arterial_pulmonary,Mast_cell,0.31838778139489243,86.24159939756755,0.0
1552,Dividing_AT2,Neuroendocrine,0.31832748139584144,86.22526595556471,0.0
1526,Dividing_AT2,Macro_interstitial,0.31830746380110375,86.2198437958992,0.0
2500,Macro_AW_CX3CR1,Megakaryocyte,0.3182281669554473,86.1983646839602,0.0
1318,DC_2,Neuroendocrine,0.3178232079799143,86.08867357211112,0.0
2090,Fibro_alveolar,Macro_alv,0.3177838761760829,86.07801977863087,0.0
2268,Fibro_perichondrial,Mast_cell,0.3174092575046204,85.97654693551618,0.0
1821,Endothelia_vascular_arterial_pulmonary,NK_CD56bright,0.31727846689464556,85.94111972363955,0.0
144,AT2,NK_CD56bright,0.3166475143139723,85.77021379420064,0.0
1843,Endothelia_vascular_arterial_systemic,ILC,0.31662982185113164,85.76542144228947,0.0
2738,Megakaryocyte,NK_CD16hi,0.31657252375868505,85.74990112579562,0.0
1537,Dividing_AT2,Monocyte_CD14,0.31640531857904175,85.70461031074983,0.0
701,CD4_TRM,Fibro_peribronchial,0.3164032927382023,85.70406157187124,0.0
2178,Fibro_myofibroblast,Macro_alveolar_metallothioneins,0.31605740509225855,85.61037109270976,0.0
1948,Endothelia_vascular_venous_systemic,Macro_alveolar_metallothioneins,0.3158737385258912,85.5606213869579,0.0
1090,Chondrocyte,Endothelia_vascular_Cap_g,0.3156358521983762,85.49618519135446,0.0
623,CD4_EM_Effector,Endothelia_vascular_arterial_systemic,0.3156349882416764,85.49595117167169,0.0
1678,Endothelia_vascular_Cap_a,Endothelia_vascular_venous_pulmonary,0.3154989669826857,85.4591071355217,0.0
1838,Endothelia_vascular_arterial_systemic,Fibro_alveolar,0.31521306261088866,85.38166430718668,0.0
28,AT1,Endothelia_vascular_venous_pulmonary,0.3151751970418427,85.3714076722671,0.0
1869,Endothelia_vascular_arterial_systemic,NK_CD16hi,0.3151229065599594,85.35724376569026,0.0
1283,DC_2,Fibro_alveolar,0.3148334927247342,85.27885033008712,0.0
1694,Endothelia_vascular_Cap_a,Macro_alv,0.3143220910015851,85.14032710427165,0.0
1307,DC_2,Muscle_pericyte_parenchyma,0.3142769783285364,85.1281074485431,0.0
1130,Chondrocyte,NK_CD11d,0.3142000639082003,85.10727366341021,0.0
2444,Macro_CHIT1,NK_CD56bright,0.3141309745646416,85.08855945439213,0.0
2423,Macro_CHIT1,Macro_dividing,0.3140436580771764,85.06490806456871,0.0
1889,Endothelia_vascular_venous_pulmonary,Fibro_immune_recruiting,0.3137736959233258,84.99178349985432,0.0
2600,Macro_dividing,Macro_CCL,0.3137361118763507,84.98160312073058,0.0
830,CD8_EM,Endothelia_vascular_arterial_systemic,0.313570406616565,84.93671858851046,0.0
1883,Endothelia_vascular_arterial_systemic,T_reg,0.3135128559094334,84.9211298463554,0.0
1089,Chondrocyte,Endothelia_vascular_Cap_a,0.31338302670828105,84.88596305098771,0.0
1862,Endothelia_vascular_arterial_systemic,Muscle_pericyte_parenchyma,0.3131834370607239,84.83190026518255,0.0
2460,Macro_interstitial,Macro_dividing,0.3131530903938195,84.82368027294933,0.0
1095,Chondrocyte,Erythrocyte,0.3129796209194582,84.77669265034011,0.0
1091,Chondrocyte,Endothelia_vascular_arterial_pulmonary,0.31291821460317765,84.7600595405331,0.0
2368,Ionocyte_n_Brush,Neuroendocrine,0.3126385900914865,84.6843177359533,0.0
1858,Endothelia_vascular_arterial_systemic,Monocyte_CD14,0.3125339334230524,84.65596941669986,0.0
1747,Endothelia_vascular_Cap_g,Macro_alv,0.3125291034625636,84.65466112680332,0.0
275,B_naive,Macro_alv,0.31207925161268174,84.53280989603122,0.0
2310,ILC,Megakaryocyte,0.3119879839385025,84.50808824949056,0.0
1106,Chondrocyte,Macro_interstitial,0.3118860130497623,84.48046742654812,0.0
121,AT2,Macro_alveolar_metallothioneins,0.3118709870950408,84.47639735086247,0.0
1294,DC_2,Macro_alveolar_metallothioneins,0.3116979960929919,84.4295393318998,0.0
298,B_naive,Neuroendocrine,0.31168161702482117,84.42510273879469,0.0
124,AT2,Macro_int,0.311471615643351,84.36821972986031,0.0
963,CD8_TRM_EM,Endothelia_vascular_arterial_systemic,0.31137382506924544,84.34173122744379,0.0
2551,Macro_alveolar_metallothioneins,NK_CD11d,0.31127653481209216,84.31537824572465,0.0
408,B_plasma_IgG,Endothelia_vascular_venous_pulmonary,0.31126875843243396,84.31327186018338,0.0
2576,Macro_alv,Muscle_pericyte_parenchyma,0.31123159047359417,84.30320418672353,0.0
1234,DC_1,Macro_alv,0.3108925657952597,84.21137267746549,0.0
2518,Macro_AW_CX3CR1,Neuroendocrine,0.3104013762073874,84.07832430645091,0.0
2640,Macro_int,Muscle_pericyte_airway,0.3101157091668533,84.00094576396133,0.0
182,B_memory,Endothelia_vascular_arterial_systemic,0.310019668678185,83.97493130664328,0.0
1279,DC_2,Endothelia_vascular_venous_pulmonary,0.3098835675259025,83.93806562982219,0.0
693,CD4_TRM,Endothelia_vascular_arterial_systemic,0.3097668642518905,83.90645425025971,0.0
1084,Chondrocyte,DC_plasmacytoid,0.309701698148844,83.8888027281799,0.0
2606,Macro_dividing,Monocyte_CD16,0.30945659017585536,83.82241040771136,0.0
48,AT1,Mast_cell,0.3092700264813132,83.77187595775116,0.0
1730,Endothelia_vascular_Cap_g,Endothelia_vascular_arterial_systemic,0.30924791761280146,83.76588733540841,0.0
2605,Macro_dividing,Monocyte_CD14,0.30914790659751507,83.73879738277931,0.0
1782,Endothelia_vascular_arterial_pulmonary,Endothelia_vascular_arterial_systemic,0.3088835093633135,83.66718018612076,0.0
2256,Fibro_peribronchial,gdT,0.3084181604880808,83.54113128090806,0.0
191,B_memory,Fibro_perichondrial,0.30828860709242895,83.50603919289057,0.0
2092,Fibro_alveolar,Macro_int,0.30803200524288255,83.43653352965092,0.0
1859,Endothelia_vascular_arterial_systemic,Monocyte_CD16,0.30800732535776176,83.42984849683829,0.0
1276,DC_2,Endothelia_vascular_Cap_g,0.30794584082837223,83.41319420147076,0.0
1116,Chondrocyte,Macrophage_intermediate,0.30786452898773964,83.39116928846879,0.0
1751,Endothelia_vascular_Cap_g,Mast_cell,0.3077937498066032,83.37199735367118,0.0
44,AT1,Macro_alv,0.3077070589243391,83.34851542133418,0.0
1677,Endothelia_vascular_Cap_a,Endothelia_vascular_arterial_systemic,0.3073846464868332,83.26118366458662,0.0
1275,DC_2,Endothelia_vascular_Cap_a,0.3072293682703283,83.21912350233946,0.0
2617,Macro_dividing,NKT,0.30721298482253345,83.21468572292692,0.0
2225,Fibro_peribronchial,Macro_CCL,0.30720070082748,83.21135836100443,0.0
17,AT1,DC_2,0.3071026394120967,83.18479649589517,0.0
1533,Dividing_AT2,Mast_cell,0.3067464594338559,83.08831813588306,0.0
905,CD8_EM_EMRA,Fibro_peribronchial,0.30666891195560353,83.06731287454912,0.0
915,CD8_EM_EMRA,Macro_dividing,0.3065015417334649,83.0219773544939,0.0
14,AT1,Chondrocyte,0.30648697185469004,83.0180308159582,0.0
2043,Fibro_adventitial,Macro_alveolar_metallothioneins,0.3058716595427623,82.8513613612537,0.0
2272,Fibro_perichondrial,Monocyte_CD14,0.3057587900232367,82.82078842957749,0.0
2585,Macro_alv,NK_CD11d,0.30558253615084585,82.77304659793934,0.0
2089,Fibro_alveolar,Macro_alveolar_metallothioneins,0.3053233981814005,82.70285397669082,0.0
200,B_memory,Macro_dividing,0.30512386705274397,82.64880704188211,0.0
798,CD4_naive_CM,NK_CD16hi,0.30507253588850075,82.6349029853763,0.0
753,CD4_naive_CM,DC_activated,0.30503400453620144,82.6244660099538,0.0
99,AT2,Dividing_AT2,0.30501690446206836,82.61983411818775,0.0
2650,Macro_int,NK_CD11d,0.30458144567030043,82.50188153059388,0.0
1853,Endothelia_vascular_arterial_systemic,Macro_CCL,0.3045308403600338,82.48817408592913,0.0
1239,DC_1,Megakaryocyte,0.3039992214224293,82.34417462951725,0.0
2495,Macro_AW_CX3CR1,Macro_alv,0.3039028908062216,82.3180815854428,0.0
747,CD4_naive_CM,CD8_TRM_EM,0.30359435680605873,82.23450907670518,0.0
1698,Endothelia_vascular_Cap_a,Mast_cell,0.3034823498815824,82.2041697958819,0.0
1511,Dividing_AT2,Endothelia_vascular_arterial_pulmonary,0.30319984813145706,82.12764863462162,0.0
1081,Chondrocyte,DC_1,0.3031046954480917,82.10187465685009,0.0
2641,Macro_int,Muscle_pericyte_parenchyma,0.3029254650181581,82.05332656599538,0.0
2753,Megakaryocyte,gdT,0.3028237486582354,82.02577468719463,0.0
95,AT2,DC_2,0.30268062765908127,81.98700754663304,0.0
266,B_naive,Fibro_peribronchial,0.30241967731363806,81.91632400766123,0.0
431,B_plasma_IgG,Macrophage_intermediate,0.3024046076533797,81.91224209347041,0.0
2142,Fibro_immune_recruiting,Macrophage_intermediate,0.30231665113707584,81.88841733923441,0.0
1015,CD8_TRM,Chondrocyte,0.30196604491454415,81.79344874069899,0.0
1277,DC_2,Endothelia_vascular_arterial_pulmonary,0.3017615832189712,81.73806626476194,0.0
1029,CD8_TRM,Endothelia_vascular_venous_pulmonary,0.301284667624456,81.60888428589192,0.0
2389,MAIT,Megakaryocyte,0.3011848924029017,81.58185820263775,0.0
2542,Macro_alveolar_metallothioneins,Muscle_pericyte_parenchyma,0.3009009866097788,81.50495672868706,0.0
2604,Macro_dividing,Macrophage_intermediate,0.30083511029731724,81.48711283240371,0.0
92,AT2,Chondrocyte,0.3007142471290148,81.45437466356759,0.0
1836,Endothelia_vascular_arterial_systemic,Erythrocyte,0.3004344712889647,81.37859186872224,0.0
2635,Macro_int,Mesothelia,0.30028093596857747,81.3370038042048,0.0
631,CD4_EM_Effector,Fibro_peribronchial,0.3002239546496447,81.32156929205419,0.0
258,B_naive,Endothelia_vascular_arterial_systemic,0.30022323053273753,81.3213731507326,0.0
1107,Chondrocyte,Macro_AW_CX3CR1,0.30012354472059777,81.29437128577875,0.0
1798,Endothelia_vascular_arterial_pulmonary,Macro_alveolar_metallothioneins,0.3001019553638425,81.288523383424,0.0
1801,Endothelia_vascular_arterial_pulmonary,Macro_int,0.3000214072494862,81.26670534072115,0.0
1297,DC_2,Macro_int,0.29978184035686195,81.20181393096885,0.0
1093,Chondrocyte,Endothelia_vascular_venous_pulmonary,0.2997737396675825,81.19961969978125,0.0
838,CD8_EM,Fibro_peribronchial,0.29957242297392667,81.1450891095361,0.0
754,CD4_naive_CM,DC_plasmacytoid,0.29926398204466687,81.06154181088507,0.0
733,CD4_TRM,Neuroendocrine,0.29923699126520026,81.05423082683917,0.0
1536,Dividing_AT2,Macrophage_intermediate,0.2988008260292253,80.9360868849225,0.0
27,AT1,Endothelia_vascular_arterial_systemic,0.29874551723211074,80.921105408237,0.0
2385,MAIT,Macro_dividing,0.298490647085938,80.85206881095198,0.0
1414,DC_plasmacytoid,Macro_alv,0.29845335341778256,80.84196708664889,0.0
2631,Macro_dividing,gdT,0.2983677208311866,80.81877181453062,0.0
1338,DC_activated,Endothelia_vascular_arterial_systemic,0.2978039531695799,80.66606424323948,0.0
1951,Endothelia_vascular_venous_systemic,Macro_int,0.2977574263865521,80.65346154798038,0.0
122,AT2,Macro_alv,0.2977505428615169,80.65159700969336,0.0
2217,Fibro_peribronchial,MAIT,0.29753105936266766,80.59214558257136,0.0
2306,ILC,Macro_dividing,0.2974015834671892,80.55707448700176,0.0
2530,Macro_alveolar_metallothioneins,Macro_alv,0.2969983166310953,80.44784172443667,0.0
2181,Fibro_myofibroblast,Macro_int,0.29691720549521217,80.4258711762678,0.0
1799,Endothelia_vascular_arterial_pulmonary,Macro_alv,0.2960656023706935,80.19519770259149,0.0
592,Basal,Neuroendocrine,0.29584576638776255,80.13565079821582,0.0
3102,Neuroendocrine,Suprabasal,0.29583542189326284,80.13284878820555,0.0
3101,Neuroendocrine,Secretory_Goblet,0.2947519693581046,79.83937433672368,0.0
1871,Endothelia_vascular_arterial_systemic,NK_CD11d,0.2946968749789596,79.82445093936695,0.0
2218,Fibro_peribronchial,Macro_CHIT1,0.2941023140090087,79.66340239421461,0.0
3087,NK_CD56bright,Schwann_Myelinating,0.29347624144880985,79.49381831440499,0.0
1847,Endothelia_vascular_arterial_systemic,Macro_interstitial,0.2932347619209742,79.42840882974738,0.0
1922,Endothelia_vascular_venous_pulmonary,NK_CD56bright,0.2930699654883878,79.3837704712683,0.0
1247,DC_1,Muscle_perivascular_immune_recruiting,0.29301996721036855,79.37022745323975,0.0
1113,Chondrocyte,Mast_cell,0.29296347651049715,79.35492583492181,0.0
2219,Fibro_peribronchial,Macro_interstitial,0.2924063989196082,79.20403040100685,0.0
2566,Macro_alv,Macro_int,0.29211582790624335,79.12532352092066,0.0
2322,ILC,NAF_endoneurial,0.2919854071600284,79.0899964939257,0.0
641,CD4_EM_Effector,Macro_dividing,0.291923675068647,79.07327514151838,0.0
727,CD4_TRM,NAF_endoneurial,0.2914743371424179,78.95156311708638,0.0
105,AT2,Endothelia_vascular_arterial_systemic,0.29133922166907017,78.914964430812,0.0
2568,Macro_alv,Mast_cell,0.2912822473479111,78.89953181414617,0.0
1045,CD8_TRM,Macro_alv,0.2912525146927421,78.8914781390809,0.0
1257,DC_1,Neuroendocrine,0.29115562967789765,78.86523492522001,0.0
864,CD8_EM,NAF_endoneurial,0.2904980079079463,78.68710512076962,0.0
657,CD4_EM_Effector,NAF_endoneurial,0.2903175297467175,78.63821905732675,0.0
848,CD8_EM,Macro_dividing,0.2903156724161531,78.637715962774,0.0
1131,Chondrocyte,NK_CD56bright,0.29000878506671735,78.55458948180708,0.0
1525,Dividing_AT2,Macro_CHIT1,0.2899461926478677,78.53763509276581,0.0
1378,DC_activated,Neuroendocrine,0.28993762969051473,78.53531564716882,0.0
711,CD4_TRM,Macro_dividing,0.2890721242787373,78.30087646526329,0.0
2630,Macro_dividing,T_reg,0.2888773088635228,78.24810687428906,0.0
2616,Macro_dividing,NK_CD16hi,0.2887766107358463,78.2208308037404,0.0
870,CD8_EM,Neuroendocrine,0.288459109475562,78.13482933604054,0.0
1105,Chondrocyte,Macro_CHIT1,0.28834407978446536,78.10367127936223,0.0
3022,NAF_endoneurial,T_reg,0.2882689971201124,78.0833336614032,0.0
3023,NAF_endoneurial,gdT,0.2880601040901442,78.0267508712957,0.0
1073,CD8_TRM,Schwann_Myelinating,0.2878218774904985,77.96222250628597,0.0
87,AT2,CD4_naive_CM,0.28767688314058176,77.9229479317855,0.0
481,B_plasmablast,Endothelia_vascular_venous_pulmonary,0.28723791316117386,77.80404426988682,0.0
765,CD4_naive_CM,Erythrocyte,0.28691307396274957,77.71605517716347,0.0
2046,Fibro_adventitial,Macro_int,0.28687183280265405,77.70488419694536,0.0
2565,Macro_alv,Macro_dividing,0.28674991890551105,77.67186141751476,0.0
1235,DC_1,Macro_dividing,0.2866070603606888,77.63316536787647,0.0
1397,DC_plasmacytoid,Endothelia_vascular_arterial_systemic,0.2865996522656243,77.63115873946865,0.0
1195,Ciliated,Neuroendocrine,0.28614617295998646,77.50832494088327,0.0
292,B_naive,NAF_endoneurial,0.28613369795660804,77.50494584059516,0.0
3008,NAF_endoneurial,NK_CD16hi,0.2857444357217394,77.39950650001158,0.0
1911,Endothelia_vascular_venous_pulmonary,Muscle_pericyte_airway,0.28570931371299857,77.38999301241921,0.0
2255,Fibro_peribronchial,T_reg,0.28559034189990656,77.35776715438115,0.0
997,CD8_TRM_EM,NAF_endoneurial,0.2855841588025681,77.35609234072668,0.0
1749,Endothelia_vascular_Cap_g,Macro_int,0.28546567252827354,77.32399800043179,0.0
2401,MAIT,NAF_endoneurial,0.28528352855611794,77.27466071930088,0.0
3075,NK_CD11d,Schwann_Myelinating,0.2852216914628073,77.25791092505361,0.0
46,AT1,Macro_int,0.2851318881774346,77.23358593705387,0.0
981,CD8_TRM_EM,Macro_dividing,0.28497536527445627,77.19118862696847,0.0
3009,NAF_endoneurial,NKT,0.28475693115907685,77.13202144602081,0.0
504,B_plasmablast,Macrophage_intermediate,0.2846544001466121,77.10424890253917,0.0
3096,Neuroendocrine,SMG_Mucous,0.28451776956441177,77.06723981920075,0.0
1857,Endothelia_vascular_arterial_systemic,Macrophage_intermediate,0.28443961119711975,77.0460690865425,0.0
2531,Macro_alveolar_metallothioneins,Macro_dividing,0.2843908426531998,77.03285916620725,0.0
1044,CD8_TRM,Macro_alveolar_metallothioneins,0.2842394298853953,76.99184603684824,0.0
3103,Neuroendocrine,T_reg,0.2841377666624209,76.96430855123617,0.0
1900,Endothelia_vascular_venous_pulmonary,Macro_alv,0.2840797953291548,76.94860587421076,0.0
1495,Deuterosomal,Neuroendocrine,0.2840331679800908,76.93597593866069,0.0
1834,Endothelia_vascular_arterial_systemic,Endothelia_vascular_venous_pulmonary,0.28385274064128924,76.88710364147289,0.0
1003,CD8_TRM_EM,Neuroendocrine,0.2837971574465376,76.87204783878472,0.0
1028,CD8_TRM,Endothelia_vascular_arterial_systemic,0.28373955606697715,76.8564453710046,0.0
3098,Neuroendocrine,Schwann_Myelinating,0.28272209051333563,76.58084479269866,0.0
1295,DC_2,Macro_alv,0.2825324603465112,76.52947972834437,0.0
428,B_plasma_IgG,Mast_cell,0.28221295170673383,76.44293452238509,0.0
1356,DC_activated,Macro_dividing,0.282197450065628,76.43873559767637,0.0
1442,DC_plasmacytoid,Schwann_Myelinating,0.28144940872793606,76.23611387301277,0.0
1696,Endothelia_vascular_Cap_a,Macro_int,0.28111644481769643,76.14592404212502,0.0
2552,Macro_alveolar_metallothioneins,NK_CD56bright,0.2810188394371625,76.11948570303367,0.0
3010,NAF_endoneurial,NK_CD11d,0.28099720771643993,76.11362632556428,0.0
931,CD8_EM_EMRA,NAF_endoneurial,0.2809102711788436,76.09007785264379,0.0
216,B_memory,NAF_endoneurial,0.2807078566679325,76.03524989697989,0.0
663,CD4_EM_Effector,Neuroendocrine,0.28055740538006857,75.99449720339358,0.0
2139,Fibro_immune_recruiting,Mast_cell,0.28034210831949075,75.9361797555051,0.0
1998,Erythrocyte,Macro_dividing,0.2802899202029095,75.9220435765858,0.0
2739,Megakaryocyte,NKT,0.28023275374703566,75.90655891644951,0.0
1746,Endothelia_vascular_Cap_g,Macro_alveolar_metallothioneins,0.2801652681422557,75.88827911165599,0.0
752,CD4_naive_CM,DC_2,0.27995340020324433,75.83089050886052,0.0
43,AT1,Macro_alveolar_metallothioneins,0.2798662225949122,75.80727673718474,0.0
2251,Fibro_peribronchial,Schwann_nonmyelinating,0.2796435389942773,75.7469584994866,0.0
1217,DC_1,Endothelia_vascular_arterial_systemic,0.2790062896255346,75.57434696102024,0.0
808,CD4_naive_CM,Schwann_nonmyelinating,0.2789770409187738,75.56642437290988,0.0
1405,DC_plasmacytoid,Fibro_peribronchial,0.2788865430744534,75.54191124994382,0.0
276,B_naive,Macro_dividing,0.27883799376393137,75.52876071329092,0.0
919,CD8_EM_EMRA,Megakaryocyte,0.27846690241592836,75.42824331518548,0.0
1431,DC_plasmacytoid,NAF_endoneurial,0.2780824495465677,75.3241066859424,0.0
1047,CD8_TRM,Macro_int,0.2780534373225746,75.31624815384583,0.0
204,B_memory,Megakaryocyte,0.278031344158629,75.31026378539403,0.0
433,B_plasma_IgG,Monocyte_CD16,0.27797016828250354,75.29369309484022,0.0
1082,Chondrocyte,DC_2,0.2779388469214224,75.28520908749826,0.0
1372,DC_activated,NAF_endoneurial,0.27758031942245887,75.18809485527753,0.0
2144,Fibro_immune_recruiting,Monocyte_CD16,0.2775160147011317,75.17067665539632,0.0
303,B_naive,Schwann_Myelinating,0.277248439862557,75.09819874202877,0.0
2599,Macro_dividing,Macro_int,0.2771902964809698,75.08244946232811,0.0
